person_id,earnings,training,offer,age,baseline_earnings
1717,39135.719627540195,0,0,31,25400.389456387446
1718,45366.823889301864,0,0,51,36356.05213050138
1719,54106.437544204724,1,0,30,28149.223223508656
1720,26054.355965265117,0,0,41,22178.638841042015
1721,44828.94331263831,0,0,55,30440.90704349136
1722,43059.348167910444,0,0,41,22012.134962831587
1723,36765.822271066514,0,0,46,30762.510180552952
1724,37839.304861673634,0,0,43,28443.586259220523
1725,44012.25989347554,1,0,41,23510.269138667114
1726,51571.88691701679,1,1,38,25324.35132432767
1727,28110.971547025496,0,0,23,22026.613415875916
1728,47152.61745091826,0,0,43,32231.23652001349
1729,41989.095430794645,1,0,39,32012.606395108316
1730,47819.490319425124,1,0,52,30369.7700731616
1731,65598.6332346991,1,0,24,36385.60472635064
1732,53419.413496697685,1,1,49,26799.619687660488
1733,61833.86790003788,1,0,35,36863.821581528915
1734,49157.04153594341,1,0,50,27851.463487043457
1735,35518.03129059038,0,1,37,25342.258606358373
1736,60210.944033551095,1,0,29,33339.56311396274
1737,36819.67602190428,1,1,24,24475.75204088897
1738,40793.90909512461,0,1,38,32636.01865912797
1739,37982.819949777695,0,1,36,21729.37982184618
1740,30296.591893047218,0,1,34,22818.019366322565
1741,36615.4924755566,0,0,45,20983.671969580686
1742,44214.7238782659,0,1,50,31580.735837540138
1743,50941.29866294153,0,1,44,36363.43143326616
1744,47405.30268906816,0,0,35,33456.896540718204
1745,34412.45192816648,0,0,40,28930.58547236016
1746,60310.14636492173,1,1,47,34167.69868143488
1747,55689.237184362864,0,0,36,34074.40476047541
1748,26564.410961658046,0,1,46,22028.047810009943
1749,36288.13673523114,0,1,35,25253.50460925362
1750,33067.29423367517,0,1,47,24726.287843275695
1751,16588.881095606106,0,1,31,19696.130861093727
1752,53567.653200888184,1,0,39,29513.093076407924
1753,46361.68248524256,1,0,55,30981.76310393135
1754,50504.35344605965,1,1,47,27720.28802848061
1755,46136.22159386054,1,1,41,27652.81293810049
1756,50538.571178707796,1,0,34,38185.50437469326
1757,33356.04140997465,1,0,54,27616.43110842862
1758,35838.056734699974,0,0,29,23078.762814211295
1759,41875.495535492606,1,1,52,20621.32209725317
1760,41673.47212569795,1,0,31,26037.30677942524
1761,24388.714872307064,0,1,48,29081.739630187425
1762,56011.78840579987,1,0,28,35998.59229459726
1763,54277.08306868158,0,0,49,30954.890150107356
1764,61598.40019532913,1,0,50,31591.058020971876
1765,33154.925167071226,0,0,49,22319.088046314846
1766,33745.803401098834,1,0,31,24207.3425403868
1767,33831.17251147194,0,1,24,31000.034986956256
1768,55675.55752087052,1,1,53,24325.51644415733
1769,52024.418400718845,1,1,53,29805.665727010455
1770,28865.89910147149,0,1,55,15400.004152760795
1771,35598.83117243612,0,1,48,28539.438346752184
1772,42026.31100557368,0,1,40,36176.366236177804
1773,39210.29406430637,0,0,35,26422.85430551733
1774,48318.406627579214,0,1,48,24473.87141415005
1775,63136.66779405702,1,0,40,35414.17008053672
1776,31365.52598892465,0,1,43,18242.00139434061
1777,44437.23287423197,1,0,22,29805.77471056497
1778,27479.76531641017,0,0,55,21167.983774078275
1779,48930.38014786293,0,0,32,26307.94673468824
1780,53689.513595104196,1,0,50,37137.81552229542
1781,51632.62392766626,1,1,51,32739.012623538638
1782,37440.195078808356,0,0,48,28363.40961719652
1783,54660.25743237558,1,1,54,28995.53175527315
1784,31088.33341966866,0,0,37,23032.66605978304
1785,37700.020521545855,0,1,24,20355.956783370788
1786,56731.86853713873,1,1,32,28710.743150304665
1787,41195.13598165077,0,1,35,25340.30733272888
1788,38599.85141539942,0,0,40,32829.25018490763
1789,53765.94040833453,0,0,37,22668.61707108899
1790,47669.51502006346,0,0,41,28257.15382215997
1791,30157.651910392662,0,1,26,21501.932155167
1792,31002.255754120855,0,1,46,24527.893877660834
1793,32999.1673915063,1,1,33,23236.742179399196
1794,51590.25790374686,1,1,28,26427.85270580342
1795,46115.60793709432,0,0,32,32791.96413147591
1796,31625.06836796658,0,0,52,20984.777419800237
1797,56215.129534001724,1,1,35,32852.48797876986
1798,27209.4603348916,0,0,54,21332.376598469487
1799,38901.52313120615,0,1,22,21675.892962482623
1800,48370.57511465018,0,1,36,28902.260312156213
1801,41917.76894495336,0,0,47,26083.512475505922
1802,53988.15977285045,1,1,46,21349.19101021843
1803,32433.44718473633,0,1,27,15597.808985043926
1804,45580.48267159794,1,1,23,26846.166799393948
1805,33291.68797793103,0,1,50,28136.83014367912
1806,58004.63389426497,1,0,27,34024.00419565087
1807,27384.25907808106,0,1,45,14654.211407370822
1808,58234.86594208115,1,0,54,26007.752416490326
1809,50789.4816799722,1,0,22,25420.439308811438
1810,48725.09879795107,0,0,49,23857.878233465177
1811,54952.985753316905,1,0,23,34400.408599374125
1812,58848.14786887929,1,0,49,32217.54417798354
1813,53891.940732878196,1,0,48,31636.014725606034
1814,47449.437174368,1,1,41,31984.26091720978
1815,34546.564283861066,0,1,26,34740.69707116074
1816,40369.52872430683,1,1,35,28343.201504611738
1817,40579.97941650939,0,0,45,32959.1295890525
1818,24147.706856282457,0,1,31,21622.78665577449
1819,51813.96574484081,0,0,45,28187.6709977656
1820,42380.824175961556,1,1,34,28943.259550039653
1821,56961.59608113175,1,1,44,33165.89023666481
1822,58340.62753805076,1,0,45,30180.64633075786
1823,47953.046540562325,1,0,44,25432.866167258606
1824,55807.76808296349,1,0,44,28745.96060377699
1825,44537.27512149973,1,0,44,28997.95767011793
1826,49817.347708659305,1,1,53,31302.296745099167
1827,18480.944235722727,0,0,29,25695.052361732975
1828,44967.156851657164,0,0,45,22380.182501878815
1829,47824.41039981723,0,0,54,32122.078740404664
1830,54592.75521638311,1,1,33,32778.97832889839
1831,52987.372937032545,1,1,45,29804.82699818534
1832,37347.04426089846,1,1,37,24349.367220732533
1833,54061.53800853619,1,1,48,35269.45521242905
1834,37405.765844525275,0,0,31,33133.47391343391
1835,28735.944139834566,0,1,41,29019.843212373617
1836,34671.81224403085,1,0,35,21455.042455210823
1837,36671.45443415866,0,0,31,22105.245058974226
1838,56835.76378145533,1,0,55,32286.30695700593
1839,43296.09492449264,0,0,26,27862.015561424054
1840,29085.85070371008,0,1,30,24293.037295959686
1841,39879.52209109049,0,0,43,24021.536859395244
1842,54968.327268464964,1,1,50,30000.192452261937
1843,36008.681736471706,0,0,52,25795.908161252035
1844,25517.303350207974,0,0,33,15173.579420648028
1845,53998.052533485796,1,0,47,29718.764794229854
1846,45028.30035970824,0,1,33,28332.453516801153
1847,44103.421241609154,0,0,29,33399.23135997905
1848,57802.49627236177,1,0,52,33376.68382401217
1849,48405.29476295212,1,0,34,33001.58621195673
1850,43943.16556447492,0,1,28,26457.80536565202
1851,38255.12851687601,0,1,46,28611.469799015864
1852,31504.166470045056,0,0,40,21149.818968645654
1853,59023.8366637599,1,0,25,26931.312654191723
1854,51197.636455823376,1,0,52,30802.73434722386
1855,38592.26889490393,0,0,42,21986.828075384838
1856,33890.9190416685,0,0,34,29198.781587983834
1857,57983.46973914989,0,1,55,33825.26959108784
1858,26654.156779130753,0,0,32,19125.76887373134
1859,51866.648178440926,1,0,26,33962.82573643342
1860,42638.15769792279,1,1,41,30345.03306652627
1861,53698.93548310663,1,1,38,28437.092018544066
1862,41126.09574159518,0,1,39,23658.486946965822
1863,36696.443559143,0,0,26,23799.83161065224
1864,49239.9589040063,0,0,33,29331.303214453732
1865,42895.26051851558,0,1,44,15458.570212914872
1866,48132.885769033004,0,0,23,29406.04032370755
1867,34182.31210250131,0,1,35,27991.4292828084
1868,54608.729330557406,1,1,41,32809.16613413773
1869,60132.44945095674,1,1,52,38819.930867724026
1870,40751.44408932679,0,0,42,30290.257264289623
1871,51453.064160114314,0,1,44,33380.734507848574
1872,52068.02853728914,0,0,27,23971.867698878632
1873,47898.616221862394,1,0,49,32439.37349303794
1874,51057.00451298571,1,0,46,34615.86470583667
1875,41193.71654824738,1,1,37,24455.08968664206
1876,45603.035986213894,0,0,47,35615.98017628205
1877,47616.18288819862,1,1,23,28547.90763791853
1878,4866.291101841034,0,0,38,16904.21368479782
1879,50492.23317285556,0,1,42,28564.590709240314
1880,47013.693450685125,1,0,37,22585.46761723587
1881,41408.14946879947,1,0,42,20636.80691006159
1882,37600.984657798865,0,0,48,25765.193775766398
1883,53156.26466155227,0,1,45,28940.39507873214
1884,32149.40576254101,0,0,43,22779.24395556299
1885,65695.66439518174,1,1,23,39048.94785735795
1886,60198.03721924099,1,0,30,34981.39412112311
1887,41718.60348677916,1,1,51,31326.947841170528
1888,40223.279778513875,0,0,47,33855.406490160014
1889,53799.93563532539,1,0,38,31524.254629123596
1890,45078.93559287761,0,0,28,33424.506992465
1891,46986.88622749569,1,0,36,28829.25302023764
1892,52072.706965352176,1,0,50,24071.128422988757
1893,45528.771942656065,0,1,42,19984.54022926427
1894,46281.39943691142,0,0,30,31901.014756412595
1895,46642.38514302664,1,0,29,33224.11300413844
1896,22813.07369359334,0,1,28,15872.511666316794
1897,49637.53804040666,1,0,32,26683.557287270545
1898,59091.92918500672,1,1,41,21871.902968615068
1899,45997.59862911254,0,1,22,25706.115483901358
1900,47354.24271781326,0,0,50,29158.355994415473
1901,47033.51285643487,1,1,22,27465.119459855454
1902,59491.30900320241,1,1,26,31798.436496279333
1903,57140.449341782616,1,1,23,31369.428116661693
1904,34697.23404213178,0,1,45,23743.627814247884
1905,42470.027198299285,1,0,36,25476.505256176933
1906,35123.773625726935,0,0,33,24350.880566685868
1907,47141.09797372308,0,0,46,24930.83357142307
1908,62612.025786848884,1,1,27,33087.50217602041
1909,59667.52879955128,1,0,41,38728.04250692982
1910,61879.67270867777,1,1,54,32210.511852900825
1911,30887.43853702753,0,0,43,23298.017659168447
1912,48272.284412824476,1,1,47,31576.527755842522
1913,40692.16659852079,0,1,35,23492.668135601914
1914,49035.231426208775,1,1,37,32020.374858148585
1915,32037.866683890043,0,1,23,24387.45287762115
1916,55124.94850246972,1,1,31,35070.0979377464
1917,42565.618335644744,0,1,41,27332.083274529312
1918,36520.08452526604,0,0,39,18856.750460673444
1919,45842.35429869263,1,0,24,37801.18233837541
1920,37284.278563950895,0,1,55,19856.800081768553
1921,59911.1075105349,1,1,39,34087.750035615834
1922,63592.03673590746,1,0,43,28266.599288137102
1923,51977.70065624072,1,0,22,34720.30443455494
1924,43394.41244452913,0,0,23,26336.65842195044
1925,50581.32341459158,1,1,29,28766.968381841794
1926,36370.58737063521,0,0,52,22266.24631671825
1927,33118.42159073871,0,0,22,24997.917786925365
1928,58136.376425512506,1,1,22,35839.72617511636
1929,49873.64327420269,1,1,55,32496.87570121588
1930,65338.576558692366,1,0,55,31224.71519856592
1931,60303.91222584749,1,1,29,29710.38445656382
1932,52691.45698088451,1,0,37,19277.997003082637
1933,51115.554769800234,1,0,34,29524.221465289105
1934,44806.16996233545,1,1,55,30179.871470607413
1935,44334.38803071366,1,1,44,18965.131126371714
1936,46884.980157429665,1,1,48,30234.221167952106
1937,53154.13394160289,0,1,55,27703.39126332958
1938,54836.620605496675,1,1,49,35252.72916698073
1939,32934.63566920001,0,0,26,22959.36907020848
1940,31514.861369884373,0,0,55,19627.805029119547
1941,36526.17736149429,0,1,30,26573.011773169987
1942,50854.04211716165,1,1,38,31347.14658578329
1943,33302.47549342481,0,1,52,20158.88026472793
1944,56926.69425860573,1,0,33,33025.1007043158
1945,37741.44101938205,0,0,42,28205.620193621045
1946,52294.3726761087,1,0,47,25149.415568391814
1947,38352.95799517444,0,1,48,26718.968743516936
1948,41456.439756808024,0,0,53,26631.331720573253
1949,43116.94983463168,0,1,40,37175.74167640509
1950,58865.580791774664,1,1,39,33262.360220456656
1951,32304.703989741844,0,0,46,28867.872559479223
1952,52785.95444648602,1,1,36,34837.57454806072
1953,49515.12771653276,1,1,35,27536.63676164443
1954,47205.61451692226,1,0,53,29789.145455223093
1955,51980.009496975086,1,0,39,32184.161223619096
1956,44059.9424474989,0,0,36,26882.40990318105
1957,43336.87162089751,1,0,25,21538.874009020983
1958,51296.612697384466,1,1,46,26452.80062633331
1959,36701.18758886373,0,1,29,23699.97751996581
1960,58589.797838363884,1,1,53,34540.604623320934
1961,61926.41508868153,1,1,28,38246.78317696745
1962,40325.49695606806,0,0,32,23058.450479097
1963,45885.58447556734,0,0,32,28391.196236363005
1964,50804.44018407746,1,1,44,34988.088507453656
1965,27729.186059980628,0,0,33,24686.3586431225
1966,34103.226348039876,1,0,47,31532.75683189603
1967,53299.23849784653,1,1,34,28390.600512899462
1968,52489.182986527405,1,1,49,35072.717809928574
1969,37027.640490024365,0,1,39,22961.823770666953
1970,39495.29623407463,1,1,49,28170.098027124055
1971,27414.4325411426,0,1,45,24432.763958517404
1972,36306.47761365537,1,1,29,24007.378291766414
1973,50951.376775648714,0,1,55,28547.751053543743
1974,40118.30466368991,0,0,42,22905.19930109562
1975,39370.50317094954,0,0,34,25661.14954825567
1976,48566.91882020928,1,0,34,33781.82061335794
1977,42772.0069211126,0,1,55,31451.849487787742
1978,36173.94785527373,0,1,44,24430.585464754866
1979,43094.15780245239,1,0,42,31614.838833822076
1980,40775.993343627444,0,0,48,28962.538147499796
1981,32125.57552195782,0,0,24,25623.02097157668
1982,51142.9005448213,1,1,43,33102.79511384275
1983,35156.37709416382,1,1,26,21719.415164887716
1984,43339.12069852145,0,0,42,28860.935635678074
1985,33044.42530786053,0,0,30,31639.642903124797
1986,62937.77226511982,1,0,39,28779.269544086055
1987,40521.60839066113,0,0,24,22676.35395851032
1988,39557.84658850834,0,0,48,26983.646811383864
1989,53621.0565642321,0,0,43,30490.51594342641
1990,51113.454639730764,1,1,38,28276.887049753677
1991,55829.9572231207,1,0,27,36961.70527813776
1992,38618.60242237465,0,1,39,19197.214432142817
1993,36629.529349688084,1,0,46,21484.14074074835
1994,49400.1052942542,0,1,55,29747.628228336118
1995,43655.7213346399,0,1,27,30725.50021333919
1996,31351.08617328598,0,1,41,27065.989925101967
1997,44886.55595828908,1,0,46,28628.002125777275
1998,45590.84811603341,1,0,34,30447.76374981542
1999,50033.01948663855,1,1,40,29731.064214430517
2000,48617.144231358696,0,1,53,29583.346431794227
